15,0071539054658
89,2462243741593
85,8543209200047
1,31845623316171
65,3371426115451
32,4690824525753
93,4038827630709
65,1376958308451
6,78997412640135
68,2901129910211
22,6106649835644
87,7964960354364
98,3645044259562
10,7535186739422
27,2448760584206
12,0695212912138
61,1717065615448
52,1392988283836
19,8760197124798
32,7305306832914
24,2153007184227
15,963363142667
13,5383438847672
72,0454830546144
52,673455631674
94,7670601283978
2,14557335811927
50,8305866042294
16,9037660196907
57,5052161037481
4,99428790295231
42,1248797523439
38,9785655955684
21,4206074929892
82,226455948421
17,8171485745428
29,9194929329304
55,5495644246925
24,264210427303
48,7801480799821
47,9279175623916
87,9055669474907
56,8079998515584
1,97855890820667
41,9361320053861
23,35220553137
27,7872653341793
0,865565101087822
24,4971158097019
36,8799981832877
5,73541159077334
37,283060158269
69,3547662204852
38,2540691822088
30,9876649319137
99,0437907627988
75,7078804893922
13,8088378653903
48,6450006014877
70,5700824831473
30,323509094456
42,5732961588415
48,2339298111545
49,2847580226533
63,2958250880688
80,4857852312204
48,817930439868
76,943896932967
28,5270627255212
9,42772748387778
82,1500283582835
5,62214213685232
27,8750884010806
71,0958716324977
84,8026131208998
36,3097337709319
59,1553632911087
11,5597849765605
30,1093510492283
29,321250100304
66,9797947942185
1,28000825703144
26,3334707945275
80,023767836403
51,7698045129747
67,7112277446833
72,7701135318587
0,72449641335965
90,4329425610755
83,1826651856223
42,1092680851506
16,1106550675401
6,90456382320475
53,6941279441557
18,4566389855261
5,35462140355009
39,6716371363362
7,52324182890507
38,6827338201379
61,4503467741657
