97,6918363467287
99,0717391479163
49,3930279507269
42,7359378164336
57,8357187834735
62,2036037324945
38,0193734252916
12,1231812108882
48,6202610417363
39,2469492458026
87,6679884212408
11,5324859095423
53,388441285765
69,5778224009917
70,0054114079128
6,33338587653515
97,4595962080451
32,9566385750457
89,3329553722092
58,4024203747522
60,1181194000496
12,3469026816762
39,3249476045952
78,2573234188637
39,8018852061601
0,926868105738828
15,2957386408447
25,7202141106688
13,9584473864913
1,83214121583483
60,2368416545153
5,17958901132438
27,5452661456285
28,8088981661987
59,7304712793466
22,0793987261501
86,9500499623595
82,0364146875387
77,7599379782378
40,0751393474988
19,7955327666344
25,8283291132321
19,5685412360209
99,3598200377821
89,8011716500861
87,4705010501065
47,850889595156
64,8491888143351
12,7529906168361
57,1842928683312
76,9399653547164
75,9650293625728
43,0174657343968
19,7743599395148
44,5379374290527
85,3449336650525
59,7467915433211
71,1357045318632
2,9340526102735
56,9088506777346
46,9078650916498
12,2991593146227
98,1647338243968
46,7881198259015
79,0101075912873
82,4883994099164
83,9872197639138
24,5795431195663
9,84735112164512
47,9260126817627
19,3833359141756
15,4231815205064
55,1967005968078
49,2578160247103
38,6068876081178
34,2897902868175
92,7783614456553
39,9651275668131
88,4561517687776
52,3313841560536
53,0759785105828
50,4465498265096
12,9672234938327
56,7741545181601
24,8921758611184
84,2718122919425
62,1621232769276
7,77090620611371
84,270960737146
74,3855376142941
62,332607182829
15,8143454304963
79,1023620772652
20,8510873005032
93,1672742558491
7,49637345201167
27,6635952888353
72,7804214101194
20,3497124464948
7,31277224016971
