24483;
39241.13;
39357.75;
41177.54;
40094.32;
41115.73;
41426.18;
41351.15;
50397.82;
53846.89;
48154;
46876;
45878.07;
43893.48;
26306.5;
25186.37;
26362.53;
28104.89;
36361.33;
38642.01;
35413.29;
34391.98;
23822.03;
23592.44;
23592.44;
38005.14;
38238.98;
38193.6;
44518.68;
31815.1;
32486.02;
32279.96;
30940.22;
32733.58;
30166.03;
34450.85;
33086.88;
33456.52;
25515.38;
23081.35;
19628.86;
20779.37;
20660.94;
23469.89;
21419.12;
21894.6;
22889.33;
23306.48;
23306.48;
18332.76;
17661.76;
18824;
21889.61;
20840.07;
37782.95;
32603.26;
32865.97;
27102.3;
29147.52;
24098.02;
24166.81;
29675.8;
44519.56;
23320.79;
21931.91;
22033.81;
21738.58;
22364.47;
20858.94;
37121.5;
38253.11;
48856.87;
34647.38;
34255.24;
31725.29;
37088.79;
34524.32;
33340.68;
55586.63;
57873.36;
19499.08;
58455.81;
18159.5;
17072.95;
17869.74;
18035.14;
18296.58;
27204.12;
26274.15;
25860.95;
25367.37;
33150.28;
28645.45;
35766.72;
35560.04;
26767.27;
29318.45;
33771.22;
29402.31;
42639.45;
37000.25;
39071.19;
38977.09;
40639.71;
39631.06;
40663.32;
40988.7;
40889.91;
50638.12;
54357.56;
48407.58;
47315.94;
46191.44;
44101.32;
26119.42;
25023.34;
25968.11;
27818.23;
35930.63;
38212.68;
34973.92;
34032.99;
23696.54;
23483.43;
23483.43;
38085.46;
38396.97;
38408.47;
44182.95;
31425.25;
32369.29;
31878.57;
30558.19;
32870.44;
30251.72;
34456.2;
33121.72;
33487.96;
25418.8;
22646.52;
19159.26;
20609.3;
20358.89;
22846.3;
21052.81;
21394.43;
22495.34;
22868.1;
22868.1;
17923.16;
17703.2;
18715.04;
21931.58;
20777.13;
37179.53;
32721.52;
32841.05;
26469.03;
28942.07;
23668.85;
23653.01;
29688.79;
44239.44;
23713.34;
22412.69;
22580.27;
22132.2;
22947.23;
21414.32;
37491.6;
38809.67;
48566.41;
34836.62;
34569.8;
32108.43;
37507.1;
34733.44;
33527.16;
56453.03;
59185.82;
20391.15;
59515.96;
18786.1;
17462;
18513.92;
18813.11;
18971.5;
27521.05;
26634.71;
26292.59;
25849.13;
33616.7;
29031.94;
36265.04;
36134.73;
26985.73;
29724.55;
34147.14;
29767.11;
43700.78;
37845.39;
39779.39;
39853.45;
41748.24;
40577.47;
41612.66;
41893.67;
41851.07;
50429.63;
53843.34;
48143.1;
46917.06;
45881.08;
43884.56;
26468.91;
25229;
26587.39;
28309.36;
36763.27;
39052.05;
35902.96;
34836.91;
23901.33;
23696.71;
23696.71;
39256.52;
39409.59;
39581.2;
45575.07;
32066.72;
32697.7;
32560.25;
31213.61;
32751.43;
30149.53;
34413.51;
33048.52;
33465.34;
25864.12;
23345.52;
19975.9;
21289.85;
21183.98;
23817.68;
21885.2;
22152.51;
23311.72;
23620.92;
23620.92;
18756.74;
17626.26;
18836.03;
21892.54;
20810.49;
37994.69;
32489.58;
32814.19;
27279.15;
29246.07;
24227.17;
24163.24;
29660.57;
44724.55;
23883.82;
22629.07;
22893.29;
22366.2;
23126.47;
21643.48;
37656.73;
39107.52;
48449.97;
34960.2;
34608.45;
32250.8;
37691.01;
34785.71;
33613.58;
56530.68;
59192.27;
20909.91;
59473.95;
19355.58;
18031.36;
19010.19;
19383.9;
19481.97;
27521.47;
26673.92;
26422.01;
25938.48;
33663.18;
29098.48;
36348.12;
36261.11;
26986.69;
29760.7;
34203.7;
29856.69;
44257.77;
38326.38;
40284.14;
40329.89;
42316.91;
41026.79;
42070.29;
42349.92;
42353.95;
50354.61;
53681.08;
48080.75;
46848.53;
45797.68;
43794.11;
26650.4;
25257.69;
26915.28;
28547.65;
37242.66;
39524.96;
36449.39;
35351.04;
24306.13;
24101.94;
24101.94;
40315.77;
40408.09;
40746.16;
46608.18;
32459.29;
33033.76;
32924.8;
31571.85;
32795.02;
30119.77;
34398.82;
33091.08;
33469.96;
26399.82;
23663.97;
20376.48;
21818;
21718.89;
24235.97;
22385.47;
22461.02;
23746.05;
23931.45;
23931.45;
19260.69;
17480.9;
18787.25;
21777.62;
20766.31;
38095.29;
32419.62;
32741.14;
27653.14;
29361.81;
24572.27;
24454.04;
29365.91;
44884.81;
23253.1;
21954.98;
22031.26;
21721.62;
22426.05;
20776.81;
37156.54;
38152.39;
48765.86;
34721.44;
34207.8;
31724.62;
37081.48;
34489.54;
33296.46;
54866.85;
56853.44;
19450.2;
57595.71;
18422.43;
17334.1;
18118.61;
18263.42;
18596.13;
26925.2;
25913.2;
25583.9;
25016.2;
32665.94;
28300.89;
35272.58;
35209.05;
26464.79;
28967.12;
33398.61;
29169.87;
42266.42;
36697.03;
38788.56;
38687.4;
40185.3;
39199.98;
40152.13;
40627.09;
40495.66;
50584.97;
54252.71;
48396.1;
47257;
46123.41;
44057.49;
26088.62;
24876.25;
25986.21;
27746.64;
35771.36;
38041.89;
34895.59;
33895.38;
24555.36;
24315.34;
24315.34;
37411.77;
37776.65;
37607.96;
43738.27;
31504.56;
32521.45;
31962.79;
30530.79;
33065.88;
30352.95;
34554.39;
33305.43;
33591.99;
25972.21;
22589.98;
19054.47;
20415.02;
20136.82;
22673.93;
20904.93;
21257.45;
22287.48;
22648.67;
22648.67;
17844.36;
17448.49;
18527.06;
21644.43;
20681.73;
36656.74;
32905.37;
32715.52;
26858.31;
28887.26;
24030.52;
24190.02;
28983.83;
43758.86;
23487.42;
22156.12;
22320.86;
21907.03;
22648.32;
21215.91;
37154.66;
38562.07;
48577.18;
34622.12;
34344.53;
31856.92;
37235.67;
34552.07;
33327.69;
56316.63;
59038.91;
20234.51;
59400.98;
18499.95;
17317.79;
18198.68;
18458.2;
18575.42;
27473.72;
26625.32;
26219.31;
25824.01;
33629.45;
28998.65;
36260.12;
36032.33;
27034.2;
29683.48;
34128.91;
29699.98;
43523.15;
37751.36;
39761.53;
39728.21;
41624.3;
40442.78;
41544.95;
41777.07;
41741.41;
50374.3;
54005.41;
48120.43;
46993.77;
45879.82;
43866.21;
26297.96;
25151.77;
26290.42;
28110.18;
36560.74;
38797.43;
35652.46;
34668.59;
23337.38;
23116.19;
23116.19;
39625.4;
39755.08;
40050.67;
45586.39;
31755.17;
32488.46;
32219.96;
30987.9;
32646.76;
30031.01;
34295.05;
32894.25;
33305.71;
25486.76;
23137.49;
19783.16;
21298.16;
21128.25;
23558.97;
21767.24;
21933.64;
23209.73;
23473.01;
23473.01;
18553.41;
17710.24;
18807.06;
21972.67;
20758.24;
37884.28;
32309.49;
32735.32;
26726.63;
29050.71;
23760.19;
23576.76;
29922.57;
44673;
23248.37;
21944.83;
22048.28;
21717.47;
22411.66;
20770.33;
37124.13;
38137.25;
48710.82;
34688.71;
34202.04;
31718.91;
37053.74;
34471.56;
33274.13;
54888.44;
56900.91;
19442.53;
57646.26;
18389.46;
17281.5;
18095.13;
18249.54;
18580.52;
26930.66;
25923.44;
25587.77;
25028.79;
32682.89;
28305.62;
35279.64;
35222.06;
26453.78;
28973.51;
33394.64;
29153.28;
42274.18;
36700.82;
38774.6;
38689.8;
40190.14;
39213.94;
40165.32;
40629.41;
40491.59;
50526.17;
54163.65;
48333.88;
47201.21;
46079.39;
44012;
26062.38;
24861.55;
25974.21;
27736.73;
35763.61;
38025.51;
34869.08;
33883.61;
24479.27;
24235.47;
24235.47;
37388.54;
37746.21;
37584.79;
43735.34;
31500.34;
32461.62;
31938.05;
30520.85;
33015.96;
30312.09;
34514.97;
33259.92;
33534.7;
25908.18;
22591.04;
19059.97;
20408.81;
20141.58;
22697.49;
20905.27;
21256.66;
22283.1;
22649.2;
22649.2;
17852.48;
17446.92;
18525.54;
21646.4;
20671.53;
36683.74;
32862.75;
32712.69;
26830.15;
28879.6;
24013.39;
24142.62;
28998.95;
43772.63;
23224.63;
21815.6;
21806.49;
21552.13;
22335.74;
20779.46;
36918.21;
38011.42;
48489.77;
34423.68;
34181.64;
31590.32;
36889.94;
34336.68;
33175.5;
55759.66;
58378.15;
19201.67;
58854.1;
17677.35;
16391.8;
17497.54;
17612.58;
17898.86;
27240.65;
26293.74;
25823.43;
25391.94;
33205.73;
28646.08;
35801.59;
35543.71;
26749.05;
29341.12;
33779.09;
29310.62;
42322.34;
36635.5;
38594.4;
38609.43;
40305.82;
39332.84;
40416.51;
40677.73;
40589.28;
50275.98;
53830.2;
47967.66;
46868.97;
45830.28;
43804.39;
25917.08;
24962.68;
25769.8;
27643.47;
35579.48;
37877.88;
34563.78;
33612.46;
23073.95;
22852.16;
22852.16;
37050.87;
37335.34;
37216.74;
43316.61;
31093.17;
31929.77;
31601.71;
30278.7;
32493.81;
30033.13;
34225.93;
32821.01;
33211.53;
24707.35;
22488.69;
19004.03;
20164.68;
19990.41;
22722.44;
20750.32;
21344.93;
22251.97;
22774.71;
22774.71;
17637.41;
17750.56;
18737.37;
21957.82;
20745.54;
37343.1;
32467.81;
32774.13;
26265.87;
28824.78;
23381.28;
23503.08;
29946.63;
44174.13;
23628.06;
22264.72;
22606.44;
22112.12;
22753.06;
21243.59;
37383.7;
38654.42;
48631.55;
34792.03;
34337.11;
31959.24;
37337.01;
34654.19;
33448.74;
55701.59;
58017.17;
20296.73;
58495.92;
18929.51;
17919.12;
18614.23;
18958.35;
19081.6;
27214.4;
26327.97;
26052.66;
25520.32;
33218.43;
28747.73;
35851.91;
35773.67;
26736.78;
29401.25;
33801.35;
29518.18;
43465.07;
37747.75;
39823.76;
39733.93;
41524.45;
40386.1;
41324.02;
41665.5;
41603.4;
50398.21;
54036.11;
48277.78;
47121.96;
45985.09;
43937.86;
26413.38;
25080.74;
26478.92;
28167.59;
36647.1;
38922.27;
35859.07;
34807.07;
24290.19;
24122.65;
24122.65;
39617.59;
39855.85;
40071.51;
45732.56;
32057.74;
32851.56;
32438.67;
31122.99;
32930.57;
30113.53;
34422.14;
33151.17;
33503.09;
26254.85;
23168.09;
19804.85;
21352.16;
21171.33;
23544.95;
21788.57;
21895.72;
23159.15;
23433.47;
23433.47;
18725.18;
17457.23;
18632.87;
21711.77;
20672.96;
37407.64;
32554.12;
32653.65;
27115.33;
29176.69;
24325.59;
23998.9;
29176.43;
44403.31;
23432.03;
22061.82;
22120.7;
21760.35;
22634.87;
21068.22;
37083.16;
38306.77;
48367.6;
34540.66;
34306.83;
31757.62;
37079.75;
34455.71;
33235.75;
56034.25;
58795.21;
19740.36;
59171.64;
18118.53;
16813.94;
17929.59;
18152.43;
18346.29;
27345.66;
26422.59;
26012.11;
25591.97;
33352.01;
28791.98;
35969.64;
35773.72;
26815.54;
29495.48;
33902.77;
29484.29;
42898.21;
37118.73;
39016.41;
39118.26;
40914.14;
39864.74;
40898.88;
41187.14;
41108.97;
50177.31;
53656.14;
47892.94;
46681.02;
45666.64;
43690.13;
26115.58;
25045.91;
26092.88;
27897.41;
36081.37;
38339.96;
35123.45;
34125.48;
23357.54;
23137.66;
23137.66;
37942.45;
38155.25;
38159.31;
44246.15;
31503.6;
32201.98;
31984.37;
30678.67;
32501.62;
29983.59;
34234.94;
32840.34;
33243.49;
25160.52;
22875.52;
19445.63;
20637.97;
20511.56;
23244.79;
21242.88;
21714.53;
22726.06;
23157.05;
23157.05;
18131.07;
17657.18;
18762.56;
21865.34;
20740.2;
37654.6;
32348.67;
32684.82;
26728.11;
28940.49;
23731.48;
23784.26;
29762.68;
44308.64;
23314.07;
21964.28;
22075.93;
21762.41;
22415.5;
20843.47;
37164.71;
38219.17;
48814.91;
34685.79;
34282.82;
31772.3;
37082.18;
34520.53;
33360.11;
55288.91;
57472.59;
19494.84;
58142.92;
18303.4;
17202.2;
17996.52;
18137.76;
18434.4;
27099.23;
26140.09;
25744.72;
25231.38;
32964.45;
28489.02;
35558.52;
35447.07;
26627.1;
29164.48;
33605.18;
29305.47;
42467.34;
36908.86;
38984.48;
38883.77;
40463.58;
39440.59;
40478.3;
40836.79;
40716.36;
50635.87;
54317.29;
48392.6;
47333.36;
46208.44;
44126.37;
26125.06;
24973.36;
25991.2;
27794.61;
35867.07;
38156.2;
34976.75;
33974.57;
24118.33;
23862.02;
23862.02;
37765.93;
38079.43;
38006.48;
44012.44;
31497.27;
32463.86;
31916.75;
30566.64;
32995.32;
30304.59;
34534.69;
33227.08;
33564.36;
25685.81;
22633.78;
19133.57;
20513.26;
20263.95;
22786.89;
20987.07;
21349.4;
22413.39;
22793.11;
22793.11;
17912.81;
17591.77;
18649.76;
21823.47;
20732.83;
36985.08;
32844.03;
32828.75;
26664.04;
28956.58;
23878.84;
23931.61;
29370.04;
44075.67;
23588.85;
22211.64;
22282.14;
22010.11;
22665.69;
21132.33;
37520.8;
38626.87;
49129.69;
35005.75;
34584.39;
32068.41;
37444.74;
34845.6;
33658.97;
55985.84;
58273.3;
19738.49;
58893.71;
18441.2;
17279.02;
18184.23;
18385.88;
18665.01;
27379.32;
26395.18;
26046.04;
25504.27;
33300.48;
28809.71;
35954.19;
35804.4;
26891.67;
29500.17;
33970.95;
29574.09;
42936.6;
37233.05;
39280.91;
39231.14;
40897.12;
39879.93;
40899;
41254.43;
41152.09;
50898.62;
54589.7;
48707.55;
47483.24;
46402.52;
44349.11;
26359.52;
25226.82;
26300.46;
28077.39;
36249.7;
38557.75;
35307.97;
34310.02;
24232.14;
24003.54;
24003.54;
37876.86;
38221.68;
38116.02;
44333.66;
31779.19;
32718.24;
32268.44;
30875.44;
33132.04;
30484.76;
34751.23;
33437.65;
33747;
25777.69;
22933.71;
19392.56;
20692.82;
20470.98;
23134.24;
21241.2;
21627.61;
22664.88;
23075.13;
23075.13;
18135.51;
17742.21;
18807.77;
21984.23;
20936.71;
37438.26;
33027.84;
33066.25;
26982.75;
29223.11;
24119.64;
24203.61;
29643.3;
44524.76;
23513.63;
22135.11;
22167.49;
21853.01;
22695.82;
21133.19;
37239.25;
38441.09;
48580.02;
34694.96;
34426.75;
31868.24;
37224.06;
34590.59;
33391.28;
56159.9;
58861.49;
19742.81;
59283.29;
18167.95;
16893.59;
17987.54;
18221.56;
18435.93;
27405.96;
26457.72;
26070.34;
25622.31;
33395.58;
28850.6;
36041.37;
35839.29;
26881.56;
29552.93;
33984.18;
29533.54;
42970.73;
37160.13;
39108.83;
39175.66;
40972.78;
39919.39;
40962.79;
41253.47;
41178.85;
50359.7;
53893.49;
48109.7;
46864.11;
45843.31;
43863.04;
26186.28;
25132.41;
26188.99;
27982.14;
36162.27;
38446.79;
35178.61;
34197.95;
23554.63;
23321.85;
23321.85;
37877.77;
38120.57;
38080.46;
44255.16;
31600.63;
32349.48;
32083.64;
30762.41;
32656.54;
30117.8;
34387.64;
33002.76;
33375.1;
25253.91;
22920.74;
19454.98;
20645.45;
20503.12;
23266.65;
21251.94;
21747.21;
22736.43;
23175.19;
23175.19;
18139.07;
17704.07;
18804.63;
21927.96;
20814.79;
37695.44;
32517.82;
32830.96;
26811.1;
29054.37;
23846.77;
23907.54;
29798.92;
44448.92;
17208.03;
16688.63;
16705.84;
16438.48;
17047.26;
15844.12;
27040.27;
28084.79;
33748.62;
25182.51;
24072.06;
23048.72;
27243.69;
24440.4;
23821.07;
37421.14;
38806.87;
16360.61;
38513.14;
16527.3;
16898.61;
15838.76;
16707.87;
16140.56;
18305.21;
17831.15;
18125.55;
17811.77;
22258.57;
19634.3;
24305.91;
24769.11;
18433.52;
20061.37;
23027.26;
20799.24;
32598.95;
28568.06;
30256.81;
29868.18;
31510.35;
29761.92;
29890.38;
30781.14;
31130.36;
35382.32;
38080.84;
34038.22;
33315;
32314.02;
30727.29;
19589.97;
17508.36;
19908.1;
20775.74;
27712.63;
29328.08;
27888.56;
26864.51;
21318.9;
21444.02;
21444.02;
33990.63;
33985.26;
34693.23;
37016.02;
24199.89;
25608.54;
24806.35;
23597.27;
24440.9;
21363.5;
24673.88;
23981.45;
24597.36;
23180.92;
17568.71;
15413.86;
17372.09;
17190.13;
17874.84;
17326.96;
16603.4;
18047.58;
17703.45;
17703.45;
14989.55;
10907.89;
12307.03;
14157.72;
13820.64;
25592.89;
23115.62;
22155.14;
22046.34;
21009.01;
19725.71;
19118.4;
17422.23;
30428.41;
17521.82;
16943.87;
16908.93;
16754.42;
16953.91;
16324.3;
27473.95;
28957.31;
34822.3;
25597.72;
24813.95;
23570.93;
27814.61;
25163.63;
24466.63;
39750.17;
40885.73;
16795.93;
41827.23;
16326.02;
16806;
15597.02;
16486.29;
15831.93;
19468.05;
19126.96;
19169.5;
18887.47;
23978.4;
20868.7;
25949.71;
26194.83;
19599.54;
21246.92;
24503.2;
21899.8;
33775.7;
29739.3;
31872.65;
31062.04;
32549.34;
30992.28;
31737.22;
32205.02;
32449.87;
36499.87;
39532.03;
35051.43;
34436.32;
33335.04;
31774.28;
19999.55;
18176.55;
20231.18;
21321.19;
28670.34;
30208.97;
28509.31;
27705.05;
19766.71;
19801;
19801;
35695.14;
35711.91;
36824.08;
38807.79;
24372.1;
26139.9;
25028.17;
24088.79;
24624.3;
21741.79;
25083.86;
24202.23;
24808.58;
22143.99;
18420.6;
15794.2;
18287.71;
18031.35;
18390.11;
18088.56;
16922.07;
18790.83;
18394.47;
18394.47;
15345.14;
11863.22;
13039.36;
15194.73;
14477.04;
27149.5;
23451.06;
22784.76;
21090.2;
21574.68;
19124.4;
18327.45;
19726.35;
32619.97;
17396.12;
16912.28;
16983.36;
16788.19;
16845.65;
16427.29;
27264.95;
28833.83;
34172.41;
25365.6;
24520.51;
23411.52;
27583.16;
24903.83;
24211.34;
39255.15;
40391.29;
17065.11;
41341.29;
16611.08;
17153.98;
15896.54;
16913.12;
16197.11;
19177.01;
18855.41;
19017.24;
18684.02;
23653.33;
20608.32;
25625.49;
25937.89;
19310.96;
20973.26;
24178.51;
21654.63;
33774.38;
29757.49;
31880.79;
31066.67;
32630.89;
30962.29;
31712.84;
32160.84;
32448;
35773.39;
38793.23;
34478.8;
33779.61;
32696.92;
31172.46;
19906.2;
17974.74;
20307.6;
21224.02;
28738.31;
30237.57;
28666.36;
27809.85;
20032.1;
20027.53;
20027.53;
36020.79;
35988.14;
37191.9;
39161.7;
24393.56;
26151.15;
25067.36;
24123.76;
24309.99;
21343.57;
24666.79;
23884.19;
24434.98;
22381.22;
18562.35;
15998.47;
18500.95;
18272.92;
18605.25;
18312.48;
16959.14;
18953.61;
18436.96;
18436.96;
15623.39;
11527.81;
12777.17;
14820.69;
14218.22;
26869.48;
23120.96;
22334.33;
21193.33;
21432.79;
19321.28;
18416.42;
19076.37;
32276.48;
16954.53;
16508;
16718.71;
16469.5;
16291.28;
16260.14;
26544.69;
28229.55;
33238.34;
24649.2;
23845.18;
22849.13;
26883.58;
24262.71;
23575.2;
38460.53;
39877.95;
17027.86;
40648.85;
16360.35;
17051.6;
15732.43;
16855.96;
16066.4;
18746.72;
18481.4;
18672.03;
18327.51;
23216.25;
20212.43;
25166.39;
25432.91;
18909.53;
20584.86;
23686.88;
21182.43;
33246.89;
29408.76;
31519.32;
30686.81;
32339.55;
30600.64;
31441.75;
31732.74;
32024.29;
34635.39;
37712.67;
33518.72;
32825.38;
31720;
30252.83;
19496.39;
17595.04;
19982.27;
20775.42;
28329.04;
29775.05;
28319.56;
27455.44;
19425.09;
19411.48;
19411.48;
36072.25;
36006.14;
37406.78;
39183.54;
23952.49;
25619.6;
24584.01;
23723.33;
23638.49;
20697.63;
23928.04;
23167.5;
23671;
21883.81;
18376.15;
15927.22;
18489.77;
18334.45;
18523.34;
18252.1;
16672.09;
18857.6;
18182.22;
18182.22;
15589.05;
11231.08;
12415.09;
14429.68;
13829.85;
26338.03;
22355.6;
21672.57;
20621.67;
20953.55;
18918.01;
17781.81;
18649.87;
31553.77;
23499.66;
22121.64;
22363.89;
21966.97;
22600.82;
21067.29;
37340.3;
38477.09;
48774.27;
34793.48;
34322.7;
31891.58;
37261.61;
34612.32;
33449.69;
55428.49;
57629.91;
19868.83;
58240.32;
18677.65;
17643.8;
18364.82;
18618.67;
18850.59;
27109.08;
26186.31;
25879.01;
25314.88;
33012.92;
28582.55;
35653.95;
35562.89;
26651.27;
29232.18;
33670.05;
29397.66;
42944;
37296.27;
39374.44;
39269.39;
40965.18;
39877.73;
40857.11;
41202.65;
41134.54;
50542.02;
54236.57;
48399.23;
47251.32;
46126.18;
44036.85;
26294.28;
25039.15;
26272.82;
27989.83;
36250.66;
38557.98;
35428.25;
34388.57;
24369.74;
24187.2;
24187.2;
38583.73;
38867.56;
38896.88;
44818.29;
31803.46;
32735.61;
32236.73;
30844.85;
33016.18;
30256.94;
34501;
33238.94;
33591.3;
26085.36;
22897.43;
19459.42;
20911.9;
20683.15;
23137.17;
21376.82;
21595.58;
22751.79;
23074.9;
23074.9;
18316.27;
17494.48;
18629.13;
21740.81;
20711.31;
37109.22;
32773.76;
32768.36;
26967.94;
29079.45;
24186.22;
24051.08;
29156.6;
44164.18;
23817.9;
22539.18;
22755.24;
22267.26;
23047.64;
21540.6;
37604.71;
38990.25;
48547.62;
34926.77;
34617.21;
32205.74;
37629.59;
34787.82;
33597.65;
56525.04;
59237.11;
20667.14;
59543.28;
19086.34;
17755.21;
18770.15;
19102.38;
19242.35;
27541.77;
26675.96;
26373;
25914.84;
33667.29;
29082.17;
36332.83;
36227.31;
27005.13;
29766.78;
34202.52;
29836.12;
44015;
38116.81;
40064.29;
40124.23;
42063.97;
40835.28;
