–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡ÒÓÒÚÓˇÌËÂ1_k-5.sigÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
0.0003233348;0;0.5957796;
0.004868226;0.03141076;0.416733;
0.03926792;0.06279052;0.2372753;
0.04404098;0.09410831;0.05758341;
0.08366181;0.1253332;-0.1221653;
0.08862633;0.1564345;-0.3017945;
0.09359083;0.1873813;-0.4811242;
0.09727027;0.2181432;-0.6599802;
0.1009497;0.2486899;-0.8381838;
0.1033427;0.2789911;-1.015562;
0.104685;0.309017;-1.191935;
0.1060272;0.3387379;-1.367135;
0.1063175;0.3681245;-1.540985;
0.1071624;0.3971479;-1.713312;
0.1080072;0.4257793;-1.88395;
0.1094071;0.4539905;-2.052728;
0.110807;0.4817537;-2.219481;
0.1122069;0.5090414;-2.384043;
0.1118384;0.5358268;-2.546252;
0.1114699;0.5620834;-2.70595;
0.1093313;0.5877852;-2.862976;
0.1082434;0.6129071;-3.017178;
0.1071555;0.637424;-3.168401;
0.1071195;0.6613119;-3.316498;
0.1406384;0.6845471;-3.461321;
0.1397435;0.7071068;-3.602728;
0.1703814;0.7289686;-3.740581;
0.1665693;0.750111;-3.874741;
0.1607367;0.7705132;-4.005078;
0.1549041;0.790155;-4.131463;
0.1478765;0.809017;-4.253769;
0.1408489;0.8270805;-4.371879;
0.131505;0.8443279;-4.485672;
0.1221611;0.860742;-4.595039;
0.1116462;0.8763067;-4.699871;
0.1020083;0.8910065;-4.800069;
0.09232462;0.9048271;-4.895524;
0.08353401;0.9177547;-4.986153;
0.07500833;0.9297765;-5.071858;
0.06648261;0.9408808;-5.152557;
0.05820039;0.9510565;-5.228172;
0.04991817;0.9602937;-5.298628;
0.04163596;0.9685832;-5.363856;
0.03335373;0.9759167;-5.42379;
0.02626655;0.9822872;-5.478367;
0.01917937;0.9876884;-5.527541;
0.012259;0.9921147;-5.571262;
0.006450725;0.995562;-5.609484;
-0.002184665;0.9980267;-5.642168;
-0.009699471;0.9995065;-5.669287;
-0.01895441;1;-5.690807;
-0.02820936;0.9995065;-5.706712;
-0.04807904;0.9980267;-5.716987;
-0.05987217;0.995562;-5.721619;
-0.07403805;0.9921147;-5.720605;
-0.08820393;0.9876884;-5.713943;
-0.09702583;0.9822872;-5.701643;
-0.1037817;0.9759167;-5.683719;
-0.1105376;0.9685832;-5.660184;
-0.1172934;0.9602937;-5.631063;
-0.1239343;0.9510565;-5.596385;
-0.1265639;0.9408808;-5.556184;
-0.1291936;0.9297765;-5.510499;
-0.1318232;0.9177547;-5.459378;
-0.1344527;0.9048271;-5.402866;
-0.1370824;0.8910065;-5.341025;
-0.1371622;0.8763067;-5.273911;
-0.1390263;0.860742;-5.201593;
-0.1408904;0.8443279;-5.124142;
-0.1403818;0.8270805;-5.041633;
-0.1398731;0.809017;-4.95415;
-0.1369727;0.790155;-4.861776;
-0.1340172;0.7705132;-4.764605;
-0.1350729;0.750111;-4.662734;
-0.1358965;0.7289686;-4.556259;
-0.1369909;0.7071068;-4.445288;
-0.1358596;0.6845471;-4.32993;
-0.1347283;0.6613119;-4.210299;
-0.1280179;0.637424;-4.086514;
-0.1213074;0.6129071;-3.958695;
-0.1145969;0.5877852;-3.826968;
-0.1078865;0.5620834;-3.691466;
-0.101176;0.5358268;-3.55232;
-0.09094346;0.5090414;-3.409669;
-0.0807109;0.4817537;-3.263653;
-0.07287014;0.4539905;-3.114416;
-0.06502938;0.4257793;-2.962105;
-0.05718862;0.3971479;-2.806872;
-0.05113203;0.3681245;-2.648868;
-0.04716835;0.3387379;-2.48825;
-0.04320465;0.309017;-2.325176;
-0.03785198;0.2789911;-2.159808;
-0.0324993;0.2486899;-1.992308;
-0.0245871;0.2181432;-1.822843;
-0.01667492;0.1873813;-1.651578;
-0.01228482;0.1564345;-1.478684;
-0.01190598;0.1253332;-1.30433;
-0.01152715;0.09410831;-1.128688;
-0.008766446;0.06279052;-0.9519325;
-0.004221556;0.03141076;-0.7742381;
;1.224606E-16;-0.5957796;
;-0.03141076;-0.416733;
;-0.06279052;-0.2372753;
;-0.09410831;-0.05758341;
;-0.1253332;0.1221653;
;-0.1564345;0.3017945;
;-0.1873813;0.4811242;
;-0.2181432;0.6599802;
;-0.2486899;0.8381838;
;-0.2789911;1.015562;
;-0.309017;1.191935;
;-0.3387379;1.367135;
;-0.3681245;1.540985;
;-0.3971479;1.713312;
;-0.4257793;1.88395;
;-0.4539905;2.052728;
;-0.4817537;2.219481;
