99,6514498254524
66,3400932989736
83,9929022751716
72,8972062342321
90,870635719444
27,1630080543286
35,4826447719162
26,3056047848918
32,0703439098179
69,2647146383602
59,4925733094535
25,7063135624427
72,5660637358977
10,1848356007528
26,5580335755637
55,3974551406677
70,5479829900656
75,7318423016611
70,9920700970069
53,9264242881566
66,7688429666538
94,5572874949115
81,7397684705163
70,6828159143602
14,6515083567479
50,3407557729356
2,42246678211841
43,3412402604433
43,2496049177133
91,1822261247701
45,751391512226
11,4486822911765
21,57821274436
79,2024521525961
74,2706075190895
0,774478121089972
16,9224702366267
27,3001916368027
91,2195843137892
81,3065867783998
84,7759110316522
40,0156409666015
0,628041196906958
51,1939248774172
75,5308138092658
5,98626607376443
37,4013138177811
35,5219134294996
29,3227306238016
47,6280355582144
56,527117852367
51,143973577369
17,6259382709982
89,7095025934789
30,1474015834496
5,0941623305409
84,6003248284572
13,3100863608113
58,2456978774842
40,5298799465084
24,7405412722102
92,1414045114729
83,0559998671785
40,8881177850478
23,5133231261341
48,043891018277
4,12810081808274
93,3636115833016
35,9142280816632
25,7835554544737
38,474984904041
43,2477913532629
84,5122579878719
89,6854833186071
69,1505132565044
26,7532020000523
93,9292462980045
30,5458435930991
95,1520021050945
8,66524228298349
12,9394419551545
66,9005533526189
14,0185096366417
95,6215693594988
34,6551082724031
94,607417934857
93,8227440201783
31,8687101508811
49,0550505691464
69,1764451885486
16,1741532926327
3,61238387581538
69,0544937593185
50,6897043672808
56,5660455061896
92,6345065201793
56,959641099423
59,7399234118592
27,6806017512831
27,4869227909888
